project,vendor,slice,metric,n,q25,median,q75,p90,mean,n_units
ActPlane,codex,early,edit_share,51,0.0,0.0,0.07556479895603947,0.1622222222222222,0.04829653362460789,51
ActPlane,codex,early,tool_read_share,51,0.0,0.0,0.0,0.0,0.0,51
ActPlane,codex,early,tool_edit_share,51,0.0,0.0,0.07556479895603947,0.1622222222222222,0.048303184860407494,51
ActPlane,codex,early,tool_shell_share,51,0.7994680394680395,0.9375,1.0,1.0,0.8975000326317842,51
ActPlane,codex,early,tool_network_share,51,0.0,0.0,0.0,0.0,3.0453716876144734e-05,51
ActPlane,codex,early,tool_plan_share,51,0.0,0.0,0.013589477364258303,0.03777777777777778,0.010293775862334088,51
ActPlane,codex,early,tool_subagent_share,51,0.0,0.0,0.0,0.0,0.0020038654784723816,51
ActPlane,codex,early,tool_tool_share,51,0.0,0.0,0.05388373272986067,0.15864022662889518,0.04186868745012576,51
ActPlane,codex,late,repeat_read_share,44,0.575,0.7573529411764706,0.9650842044134728,1.0,0.7373313343506627,44
ActPlane,codex,late,reread_call_share,44,0.6,0.7716450216450217,0.9701607387140904,1.0,0.7537908648590871,44
ActPlane,codex,late,failure_share,51,0.0,0.021739130434782608,0.06267076502732241,0.12472160356347439,0.04626053254504308,51
ActPlane,codex,late,resolved_failure_share,51,0.0,0.029411764705882353,0.08240839608856917,0.14285714285714285,0.054393091437102505,51
ActPlane,codex,late,observed_share,51,0.0,0.11764705882352941,0.236358574610245,0.2916666666666667,0.1378319895012037,51
ActPlane,codex,late,recent_reedit_share,28,0.09375,0.3243953732912723,0.48660714285714285,0.7550943396226415,0.3435323358144026,28
ActPlane,codex,late,edit_calls_per_path,27,1.5987012987012987,2.0,3.396103896103896,5.171428571428573,2.916431633613118,27
ActPlane,codex,late,paths_per_edit_call,28,1.0,1.0,1.150921658986175,1.3273001508295625,1.0476960480767459,28
ActPlane,codex,late,patch_lines_median,28,6.0,10.0,17.625,31.000000000000007,15.839285714285714,28
ActPlane,codex,late,edit_share,51,0.0,0.023255813953488372,0.10031446540880504,0.13559322033898305,0.0521171349920409,51
ActPlane,codex,late,tool_read_share,51,0.0,0.0,0.0,0.0,0.0,51
ActPlane,codex,late,tool_edit_share,51,0.0,0.023255813953488372,0.10031446540880504,0.13559322033898305,0.052934128456093195,51
ActPlane,codex,late,tool_shell_share,51,0.7445652173913043,0.8484848484848485,1.0,1.0,0.8544307156297842,51
ActPlane,codex,late,tool_network_share,51,0.0,0.0,0.0,0.0,0.0,51
ActPlane,codex,late,tool_plan_share,51,0.0,0.0,0.0,0.016129032258064516,0.003993380562157833,51
ActPlane,codex,late,tool_subagent_share,51,0.0,0.0,0.0,0.0014285714285714286,0.003940300456797201,51
ActPlane,codex,late,tool_tool_share,51,0.0,0.0,0.1480872319688109,0.27956989247311825,0.0847014748951674,51
ActPlane,codex,middle,repeat_read_share,48,0.5770676691729324,0.6982418371008252,0.8835365853658537,0.9708094473744554,0.6765477439725874,48
ActPlane,codex,middle,reread_call_share,48,0.5714285714285714,0.7315683209587078,0.9116079703429101,0.975831041074176,0.6818614429198359,48
ActPlane,codex,middle,failure_share,51,0.0,0.013534501885955182,0.045857210780511,0.09090909090909091,0.03490710360448708,51
ActPlane,codex,middle,resolved_failure_share,51,0.0,0.0182370820668693,0.058615136876006446,0.11385606874328678,0.04476610865203006,51
ActPlane,codex,middle,observed_share,51,0.0,0.11428571428571428,0.21121514712442066,0.30327868852459017,0.13093394330005184,51
ActPlane,codex,middle,recent_reedit_share,28,0.16666666666666666,0.30709534368070956,0.5,0.6717106773823193,0.3426987300026579,28
ActPlane,codex,middle,edit_calls_per_path,27,1.25,2.0,3.5,5.600000000000003,3.033751569283023,27
ActPlane,codex,middle,paths_per_edit_call,28,1.0,1.0,1.1683870967741936,1.397916666666667,1.1197605803304869,28
ActPlane,codex,middle,patch_lines_median,28,11.875,17.0,22.125,44.7,24.839285714285715,28
ActPlane,codex,middle,edit_share,51,0.0,0.02,0.11782617996048973,0.16,0.06048728852053982,51
ActPlane,codex,middle,tool_read_share,51,0.0,0.0,0.0,0.0,0.0,51
ActPlane,codex,middle,tool_edit_share,51,0.0,0.02,0.11782617996048973,0.16,0.06055393433959586,51
ActPlane,codex,middle,tool_shell_share,51,0.7785254632030361,0.8857142857142857,1.0,1.0,0.868548349978662,51
ActPlane,codex,middle,tool_network_share,51,0.0,0.0,0.0,0.0,0.0,51
ActPlane,codex,middle,tool_plan_share,51,0.0,0.0,0.01103240960482919,0.032640949554896145,0.007995661568314329,51
ActPlane,codex,middle,tool_subagent_share,51,0.0,0.0,0.0,0.0,0.002551753618837541,51
ActPlane,codex,middle,tool_tool_share,51,0.0,0.0,0.11623356614626129,0.16363636363636364,0.06035030049459008,51
academic-writing-skills,claude,early,repeat_read_share,6,0.0,0.21428571428571427,0.48214285714285715,0.5208333333333333,0.24503968253968253,6
academic-writing-skills,claude,early,reread_call_share,6,0.0,0.21428571428571427,0.48214285714285715,0.5394736842105263,0.25125313283208023,6
academic-writing-skills,claude,early,failure_share,7,0.0,0.024096385542168676,0.05643513789581205,0.09927296761401193,0.04057506926617208,7
academic-writing-skills,claude,early,resolved_failure_share,7,0.0,0.024096385542168676,0.05643513789581205,0.09927296761401193,0.04057506926617208,7
academic-writing-skills,claude,early,observed_share,7,0.0,0.0,0.0,0.03333333333333336,0.011904761904761904,7
academic-writing-skills,claude,early,recent_reedit_share,4,0.47916666666666663,0.7285353535353536,0.8358585858585859,0.8676767676767677,0.586489898989899,4
academic-writing-skills,claude,early,edit_calls_per_path,3,5.321428571428571,5.5,7.25,8.3,6.5476190476190474,3
academic-writing-skills,claude,early,paths_per_edit_call,4,0.75,1.0,1.0,1.0,0.75,4
academic-writing-skills,claude,early,patch_lines_median,0,,,,,,0
academic-writing-skills,claude,early,edit_share,7,0.0,0.4044943820224719,0.4668674698795181,0.5117647058823529,0.2668058694981986,7
academic-writing-skills,claude,early,tool_read_share,7,0.16394279877425944,0.20588235294117646,0.6212121212121212,0.8242424242424243,0.3934434056428976,7
academic-writing-skills,claude,early,tool_edit_share,7,0.0,0.4457831325301205,0.5030643513789581,0.597860962566845,0.3040546319319044,7
academic-writing-skills,claude,early,tool_shell_share,7,0.17424242424242425,0.2727272727272727,0.3548801949370516,0.3986856516976999,0.2718807177793155,7
academic-writing-skills,claude,early,tool_network_share,7,0.0,0.0,0.0,0.014457831325301217,0.005163511187607573,7
academic-writing-skills,claude,early,tool_plan_share,7,0.0,0.0,0.0,0.0,0.0,7
academic-writing-skills,claude,early,tool_subagent_share,7,0.0,0.0,0.016853932584269662,0.0687095675859721,0.022131426625808647,7
academic-writing-skills,claude,early,tool_tool_share,7,0.0,0.0,0.0056179775280898875,0.0115608501421416,0.003326306832466302,7
academic-writing-skills,claude,late,repeat_read_share,5,0.3,0.3333333333333333,1.0,1.0,0.5266666666666666,5
academic-writing-skills,claude,late,reread_call_share,5,0.3157894736842105,0.5,1.0,1.0,0.5631578947368421,5
academic-writing-skills,claude,late,failure_share,7,0.0,0.029411764705882353,0.058529572836801755,0.10281124497991971,0.04473393957802179,7
academic-writing-skills,claude,late,resolved_failure_share,7,0.0,0.029411764705882353,0.058529572836801755,0.10281124497991971,0.04473393957802179,7
academic-writing-skills,claude,late,observed_share,7,0.0,0.0,0.0,0.0,0.0,7
academic-writing-skills,claude,late,recent_reedit_share,6,0.3125,0.5357142857142857,0.8046218487394958,0.9411764705882353,0.5339635854341737,6
academic-writing-skills,claude,late,edit_calls_per_path,5,1.3333333333333333,2.75,3.5,6.5,3.4166666666666665,5
academic-writing-skills,claude,late,paths_per_edit_call,6,1.0,1.0,1.0,1.0,0.8333333333333334,6
academic-writing-skills,claude,late,patch_lines_median,0,,,,,,0
academic-writing-skills,claude,late,edit_share,7,0.252008032128514,0.36363636363636365,0.7098930481283423,0.7874458874458875,0.44242319052484086,7
academic-writing-skills,claude,late,tool_read_share,7,0.06918449197860962,0.16666666666666666,0.2661555312157722,0.4931818181818183,0.2178352447222043,7
academic-writing-skills,claude,late,tool_edit_share,7,0.2640562248995984,0.36363636363636365,0.7282913165266107,0.8175324675324676,0.4539824144334624,7
academic-writing-skills,claude,late,tool_shell_share,7,0.2316017316017316,0.29411764705882354,0.38516566265060237,0.5413654618473897,0.3264611704484642,7
academic-writing-skills,claude,late,tool_network_share,7,0.0,0.0,0.0,0.0,0.0,7
academic-writing-skills,claude,late,tool_plan_share,7,0.0,0.0,0.0,0.0,0.0,7
academic-writing-skills,claude,late,tool_subagent_share,7,0.0,0.0,0.0,0.00481927710843374,0.0017211703958691911,7
academic-writing-skills,claude,late,tool_tool_share,7,0.0,0.0,0.0,0.0,0.0,7
academic-writing-skills,claude,middle,repeat_read_share,7,0.0,0.0,0.0,0.40000000000000036,0.14285714285714285,7
academic-writing-skills,claude,middle,reread_call_share,7,0.0,0.0,0.0,0.40000000000000036,0.14285714285714285,7
academic-writing-skills,claude,middle,failure_share,7,0.0,0.0,0.0,0.004494382022471914,0.0016051364365971107,7
academic-writing-skills,claude,middle,resolved_failure_share,7,0.0,0.0,0.0,0.004494382022471914,0.0016051364365971107,7
academic-writing-skills,claude,middle,observed_share,7,0.0,0.0,0.041666666666666664,0.15909090909090917,0.05086580086580086,7
academic-writing-skills,claude,middle,recent_reedit_share,6,0.48750000000000004,0.75,0.7708333333333334,0.8222222222222222,0.5907407407407407,6
academic-writing-skills,claude,middle,edit_calls_per_path,5,4.0,5.0,8.666666666666666,8.866666666666667,5.666666666666666,5
academic-writing-skills,claude,middle,paths_per_edit_call,6,0.9166666666666666,1.0,1.0,1.0,0.8148148148148149,6
academic-writing-skills,claude,middle,patch_lines_median,0,,,,,,0
academic-writing-skills,claude,middle,edit_share,7,0.3615934627170582,0.4166666666666667,0.6541621029572837,0.7267379679144385,0.4631850635820248,7
academic-writing-skills,claude,middle,tool_read_share,7,0.14369838906186544,0.2727272727272727,0.3939393939393939,0.6227272727272729,0.3217735147765248,7
academic-writing-skills,claude,middle,tool_edit_share,7,0.3672114402451481,0.4166666666666667,0.6541621029572837,0.7267379679144385,0.4647902000186219,7
academic-writing-skills,claude,middle,tool_shell_share,7,0.15073529411764708,0.18181818181818182,0.2213855421686747,0.32528089887640455,0.20138809243376884,7
academic-writing-skills,claude,middle,tool_network_share,7,0.0,0.0,0.0,0.03373493975903617,0.012048192771084336,7
academic-writing-skills,claude,middle,tool_plan_share,7,0.0,0.0,0.0,0.0,0.0,7
academic-writing-skills,claude,middle,tool_subagent_share,7,0.0,0.0,0.0,0.0,0.0,7
academic-writing-skills,claude,middle,tool_tool_share,7,0.0,0.0,0.0,0.0,0.0,7
agentsight,claude,early,repeat_read_share,34,0.0,0.3160919540229885,0.6589147286821705,0.9056896551724137,0.3683656034182566,34
agentsight,claude,early,reread_call_share,34,0.0,0.3137254901960784,0.6589147286821705,0.9056896551724137,0.3688349189335093,34
agentsight,claude,early,failure_share,35,0.0,0.0,0.03569374764520415,0.0948717948717949,0.03314539918041101,35
agentsight,claude,early,resolved_failure_share,35,0.0,0.0,0.03569374764520415,0.0948717948717949,0.03314539918041101,35
agentsight,claude,early,observed_share,35,0.0,0.0,0.0,0.0,0.0,35
agentsight,claude,early,recent_reedit_share,14,0.28125,0.6144818976279651,0.8722222222222222,0.9235294117647059,0.5391620131198547,14
agentsight,claude,early,edit_calls_per_path,12,3.75,6.969202898550725,19.0,34.9,17.494867149758452,12
agentsight,claude,early,paths_per_edit_call,14,0.885,1.0,1.0,1.0,0.8181349206349207,14
agentsight,claude,early,patch_lines_median,0,,,,,,0
agentsight,claude,early,edit_share,35,0.0,0.0,0.09056432038834952,0.28579413134606435,0.08351143120174699,35
agentsight,claude,early,tool_read_share,35,0.12142857142857143,0.25,0.4384469696969697,0.5717817561807332,0.30890874235916604,35
agentsight,claude,early,tool_edit_share,35,0.0,0.0,0.0996919014084507,0.3049693669162696,0.09032630546857007,35
agentsight,claude,early,tool_shell_share,35,0.27451912914817167,0.5355648535564853,0.7841614906832298,1.0,0.5407888557570147,35
agentsight,claude,early,tool_network_share,35,0.0,0.0,0.0,0.017171509032213757,0.025802985493213044,35
agentsight,claude,early,tool_plan_share,35,0.0,0.0,0.0,0.0,0.0,35
agentsight,claude,early,tool_subagent_share,35,0.0,0.0,0.03784829721362229,0.0913231695840392,0.027977969442191934,35
agentsight,claude,early,tool_tool_share,35,0.0,0.0,0.003764719202898551,0.0259248878923767,0.006195141479844161,35
agentsight,claude,late,repeat_read_share,29,0.5714285714285714,0.8421052631578947,0.9375,1.0,0.6933848635288058,29
agentsight,claude,late,reread_call_share,29,0.5714285714285714,0.8421052631578947,0.9375,1.0,0.6897038853904239,29
agentsight,claude,late,failure_share,35,0.0,0.023121387283236993,0.04101995565410199,0.08958333333333335,0.034980535589748174,35
agentsight,claude,late,resolved_failure_share,35,0.0,0.023121387283236993,0.04101995565410199,0.08958333333333335,0.03505567327324082,35
agentsight,claude,late,observed_share,35,0.0,0.0,0.0,0.0,0.00043828440467095933,35
agentsight,claude,late,recent_reedit_share,23,0.5,0.625,0.8452380952380952,0.933428981348637,0.5938510956055911,23
agentsight,claude,late,edit_calls_per_path,21,3.0,6.25,12.454545454545455,41.0,14.378077770183035,21
agentsight,claude,late,paths_per_edit_call,23,0.9878048780487805,1.0,1.0,1.0,0.9032665307653766,23
agentsight,claude,late,patch_lines_median,0,,,,,,0
agentsight,claude,late,edit_share,35,0.0,0.11940298507462686,0.29992890736082245,0.3960151802656547,0.1798603763060572,35
agentsight,claude,late,tool_read_share,35,0.05764705882352941,0.17391304347826086,0.3223172905525847,0.42588235294117655,0.20522674389225962,35
agentsight,claude,late,tool_edit_share,35,0.0,0.125,0.31275292573553537,0.4019721183270996,0.1868886209113809,35
agentsight,claude,late,tool_shell_share,35,0.3791497975708502,0.4838709677419355,0.8019323671497585,1.0,0.5444011563938496,35
agentsight,claude,late,tool_network_share,35,0.0,0.0,0.0,0.04586996904024776,0.05350167376092157,35
agentsight,claude,late,tool_plan_share,35,0.0,0.0,0.0,0.0,0.0,35
agentsight,claude,late,tool_subagent_share,35,0.0,0.0,0.008270676691729324,0.02499618029029794,0.008164322531278119,35
agentsight,claude,late,tool_tool_share,35,0.0,0.0,0.0,0.008133263925039045,0.001817482510310248,35
agentsight,claude,middle,repeat_read_share,33,0.36,0.75,0.9333333333333333,1.0,0.6191500674267824,33
agentsight,claude,middle,reread_call_share,33,0.36,0.75,0.9375,1.0,0.6249478637000841,33
agentsight,claude,middle,failure_share,35,0.0,0.010869565217391304,0.0432879149693309,0.08311688311688314,0.032091680674066946,35
agentsight,claude,middle,resolved_failure_share,35,0.0,0.010869565217391304,0.0432879149693309,0.08311688311688314,0.032091680674066946,35
agentsight,claude,middle,observed_share,35,0.0,0.0,0.0,0.0,0.0003710575139146568,35
agentsight,claude,middle,recent_reedit_share,17,0.5,0.625,0.7049180327868853,0.9606557377049181,0.5918987033378474,17
agentsight,claude,middle,edit_calls_per_path,17,2.0,3.3333333333333335,13.0,33.900000000000006,11.978249936338173,17
agentsight,claude,middle,paths_per_edit_call,17,1.0,1.0,1.0,1.0,0.9682427046925883,17
agentsight,claude,middle,patch_lines_median,0,,,,,,0
agentsight,claude,middle,edit_share,35,0.0,0.0,0.18856502242152468,0.3629038112522687,0.11210100730168246,35
agentsight,claude,middle,tool_read_share,35,0.07738095238095238,0.2,0.36565447435012655,0.4571102227298687,0.2371720657008025,35
agentsight,claude,middle,tool_edit_share,35,0.0,0.0,0.1908071748878924,0.3747731397459166,0.11950458525025505,35
agentsight,claude,middle,tool_shell_share,35,0.3252873563218391,0.5294117647058824,0.8931159420289855,1.0,0.5663107129044469,35
agentsight,claude,middle,tool_network_share,35,0.0,0.0,0.0028735632183908046,0.04840596973094171,0.05543517203078704,35
agentsight,claude,middle,tool_plan_share,35,0.0,0.0,0.0,0.0,0.0001341381623071764,35
agentsight,claude,middle,tool_subagent_share,35,0.0,0.0,0.030347041736737503,0.06070016939582158,0.019268549514793013,35
agentsight,claude,middle,tool_tool_share,35,0.0,0.0,0.0,0.008812203791469197,0.0021747764366082723,35
agentsight,codex,early,repeat_read_share,46,0.268796992481203,0.4409722222222222,0.5822021116138764,0.7648120487926313,0.44060133815580327,46
agentsight,codex,early,reread_call_share,46,0.268796992481203,0.47127329192546585,0.59024064171123,0.7684782608695653,0.4511097171049136,46
agentsight,codex,early,failure_share,52,0.0,0.027891156462585033,0.04638084566142549,0.07356580427446568,0.03377838253434627,52
agentsight,codex,early,resolved_failure_share,52,0.0,0.03398617511520737,0.05642085187539733,0.08041958041958042,0.039307379273494696,52
agentsight,codex,early,observed_share,52,0.011627906976744186,0.08452380952380953,0.17886513157894737,0.23911867450335372,0.10615018260959223,52
agentsight,codex,early,recent_reedit_share,26,0.14285714285714285,0.29977739888225824,0.36706349206349204,0.46031746031746035,0.25598521251795425,26
agentsight,codex,early,edit_calls_per_path,24,1.0,1.8809954751131222,2.758578431372549,3.3824999999999994,2.167991771300595,24
agentsight,codex,early,paths_per_edit_call,26,1.0,1.1598583877995643,1.382373271889401,2.354166666666667,1.4124315685745819,26
agentsight,codex,early,patch_lines_median,26,12.0,19.75,30.25,68.25,46.28846153846154,26
agentsight,codex,early,edit_share,52,0.0,0.002702702702702703,0.09214442355889724,0.16353068550914582,0.05482597017699297,52
agentsight,codex,early,tool_read_share,52,0.0,0.0,0.0,0.0,0.0,52
agentsight,codex,early,tool_edit_share,52,0.0,0.002702702702702703,0.09288847117794485,0.16353068550914582,0.05497733306591501,52
agentsight,codex,early,tool_shell_share,52,0.8211348684210527,0.9142857142857143,0.9883720930232558,1.0,0.8902562798248852,52
agentsight,codex,early,tool_network_share,52,0.0,0.0,0.0,0.0,0.00828138397036035,52
agentsight,codex,early,tool_plan_share,52,0.0,0.0,0.01940993788819876,0.04623192083227605,0.013831873931278023,52
agentsight,codex,early,tool_subagent_share,52,0.0,0.0,0.005542839354708758,0.01733234481364157,0.008036902863997495,52
agentsight,codex,early,tool_tool_share,52,0.0,0.0,0.053891651597347795,0.07322641509433962,0.024616226343563974,52
agentsight,codex,late,repeat_read_share,41,0.5,0.8780487804878049,0.964824120603015,1.0,0.6945140713973689,41
agentsight,codex,late,reread_call_share,41,0.5714285714285714,0.8979591836734694,0.9743589743589743,1.0,0.7239069627646757,41
agentsight,codex,late,failure_share,52,0.014285714285714287,0.043483725021993214,0.08823529411764706,0.14429347826086955,0.05894743210151643,52
agentsight,codex,late,resolved_failure_share,52,0.020359848484848484,0.05060763296238137,0.10410135841170323,0.1589712918660287,0.06930095719932729,52
agentsight,codex,late,observed_share,52,0.07923076923076923,0.14386821232458816,0.1925,0.3057499999999999,0.14778514853216854,52
agentsight,codex,late,recent_reedit_share,30,0.0,0.3096804511278195,0.484375,0.6047058823529412,0.2939926134445712,30
agentsight,codex,late,edit_calls_per_path,25,1.25,2.0,3.1578947368421053,5.771428571428573,2.6996234217813164,25
agentsight,codex,late,paths_per_edit_call,30,1.0,1.0,1.1730287859824782,2.0500000000000007,1.1189990331587671,30
agentsight,codex,late,patch_lines_median,30,10.875,14.25,25.625,51.55,22.85,30
agentsight,codex,late,edit_share,52,0.0,0.0221001221001221,0.0896576562495392,0.15179545454545454,0.05260835233927979,52
agentsight,codex,late,tool_read_share,52,0.0,0.0,0.0,0.0,0.0,52
agentsight,codex,late,tool_edit_share,52,0.0,0.0221001221001221,0.08969665780960161,0.15179545454545454,0.0526113524592846,52
agentsight,codex,late,tool_shell_share,52,0.7848558492576071,0.8571617802896503,0.9207692307692308,1.0,0.8450753948747464,52
agentsight,codex,late,tool_network_share,52,0.0,0.0,0.0,0.0,1.4426683593975417e-05,52
agentsight,codex,late,tool_plan_share,52,0.0,0.0,0.000625,0.022642561325262815,0.005957204831728477,52
agentsight,codex,late,tool_subagent_share,52,0.0,0.0,0.007732933174828991,0.025081900478802797,0.015590764447248539,52
agentsight,codex,late,tool_tool_share,52,0.0,0.02492429108929063,0.11958502024291498,0.2700922266139657,0.08075085670339793,52
agentsight,codex,middle,repeat_read_share,43,0.5,0.7346938775510204,0.8856909573382323,0.9491666666666666,0.6623084465935767,43
agentsight,codex,middle,reread_call_share,43,0.5166666666666666,0.7708333333333334,0.9115099358687957,0.9984000000000001,0.7058343527304327,43
agentsight,codex,middle,failure_share,52,0.0,0.02641969573800952,0.0625,0.08739864864864864,0.03765734225671335,52
agentsight,codex,middle,resolved_failure_share,52,0.0,0.03363875988452366,0.06496168240955266,0.10580455714643416,0.04465039026982983,52
agentsight,codex,middle,observed_share,52,0.047704081632653064,0.17958333333333332,0.2114115564139707,0.2592428801005304,0.15126260344997228,52
